round,train_acc,val_acc,test_acc,dataset,model,method,seed,mean_client_test_acc
130,0.9994982438534872,0.7285067873303167,0.7317436661698957,CiteSeer,sage,centralized,0,
131,0.9994982438534872,0.7285067873303167,0.7317436661698957,CiteSeer,sage,centralized,0,
132,0.9994982438534872,0.7254901960784313,0.7228017883755589,CiteSeer,sage,centralized,0,
133,0.9994982438534872,0.7375565610859729,0.7257824143070045,CiteSeer,sage,centralized,0,
134,0.9994982438534872,0.7315233785822021,0.7257824143070045,CiteSeer,sage,centralized,0,
135,0.9984947315604616,0.7315233785822021,0.7257824143070045,CiteSeer,sage,centralized,0,
136,0.9989964877069744,0.7375565610859729,0.7228017883755589,CiteSeer,sage,centralized,0,
137,0.9989964877069744,0.7330316742081447,0.7183308494783904,CiteSeer,sage,centralized,0,
138,0.9994982438534872,0.7375565610859729,0.7183308494783904,CiteSeer,sage,centralized,0,
139,1.0,0.7375565610859729,0.7257824143070045,CiteSeer,sage,centralized,0,
140,0.9994982438534872,0.7405731523378583,0.7302533532041728,CiteSeer,sage,centralized,0,
141,0.9994982438534872,0.7420814479638009,0.7332339791356185,CiteSeer,sage,centralized,0,
142,0.9989964877069744,0.7435897435897436,0.7347242921013413,CiteSeer,sage,centralized,0,
143,0.9994982438534872,0.7345399698340875,0.7332339791356185,CiteSeer,sage,centralized,0,
144,0.9984947315604616,0.726998491704374,0.7302533532041728,CiteSeer,sage,centralized,0,
145,0.9989964877069744,0.722473604826546,0.7377049180327869,CiteSeer,sage,centralized,0,
146,0.9994982438534872,0.7330316742081447,0.7347242921013413,CiteSeer,sage,centralized,0,
147,0.9994982438534872,0.7450980392156863,0.7332339791356185,CiteSeer,sage,centralized,0,
148,0.9994982438534872,0.7420814479638009,0.7287630402384501,CiteSeer,sage,centralized,0,
149,0.9994982438534872,0.7345399698340875,0.7317436661698957,CiteSeer,sage,centralized,0,
150,0.9994982438534872,0.726998491704374,0.7317436661698957,CiteSeer,sage,centralized,0,
151,0.9994982438534872,0.7239819004524887,0.7302533532041728,CiteSeer,sage,centralized,0,
152,1.0,0.7254901960784313,0.7287630402384501,CiteSeer,sage,centralized,0,
153,0.9994982438534872,0.7345399698340875,0.7377049180327869,CiteSeer,sage,centralized,0,
154,0.9994982438534872,0.7360482654600302,0.736214605067064,CiteSeer,sage,centralized,0,
155,0.9989964877069744,0.7360482654600302,0.7377049180327869,CiteSeer,sage,centralized,0,
156,0.9989964877069744,0.7315233785822021,0.736214605067064,CiteSeer,sage,centralized,0,
157,0.9994982438534872,0.7285067873303167,0.7317436661698957,CiteSeer,sage,centralized,0,
158,0.9989964877069744,0.7285067873303167,0.7391952309985097,CiteSeer,sage,centralized,0,
159,1.0,0.7330316742081447,0.7377049180327869,CiteSeer,sage,centralized,0,
160,0.9994982438534872,0.7420814479638009,0.7332339791356185,CiteSeer,sage,centralized,0,
161,0.9994982438534872,0.7390648567119156,0.7347242921013413,CiteSeer,sage,centralized,0,
162,0.9989964877069744,0.7390648567119156,0.7317436661698957,CiteSeer,sage,centralized,0,
163,0.9994982438534872,0.7315233785822021,0.7302533532041728,CiteSeer,sage,centralized,0,
164,0.9994982438534872,0.7315233785822021,0.7287630402384501,CiteSeer,sage,centralized,0,
165,0.9989964877069744,0.7360482654600302,0.7257824143070045,CiteSeer,sage,centralized,0,
166,0.9989964877069744,0.7375565610859729,0.7257824143070045,CiteSeer,sage,centralized,0,
167,0.9989964877069744,0.7405731523378583,0.7317436661698957,CiteSeer,sage,centralized,0,
168,1.0,0.7390648567119156,0.7302533532041728,CiteSeer,sage,centralized,0,
169,1.0,0.7435897435897436,0.7287630402384501,CiteSeer,sage,centralized,0,
170,0.9994982438534872,0.7435897435897436,0.736214605067064,CiteSeer,sage,centralized,0,
171,0.9994982438534872,0.7345399698340875,0.7377049180327869,CiteSeer,sage,centralized,0,
172,0.9994982438534872,0.7315233785822021,0.736214605067064,CiteSeer,sage,centralized,0,
173,0.9994982438534872,0.7330316742081447,0.7317436661698957,CiteSeer,sage,centralized,0,
174,1.0,0.7390648567119156,0.7302533532041728,CiteSeer,sage,centralized,0,
175,1.0,0.7375565610859729,0.7272727272727273,CiteSeer,sage,centralized,0,
176,1.0,0.7345399698340875,0.7257824143070045,CiteSeer,sage,centralized,0,
177,0.9989964877069744,0.7330316742081447,0.7287630402384501,CiteSeer,sage,centralized,0,
178,0.9989964877069744,0.7315233785822021,0.7257824143070045,CiteSeer,sage,centralized,0,
179,0.9989964877069744,0.7300150829562594,0.7228017883755589,CiteSeer,sage,centralized,0,
180,1.0,0.7360482654600302,0.7228017883755589,CiteSeer,sage,centralized,0,
181,0.9994982438534872,0.7405731523378583,0.7228017883755589,CiteSeer,sage,centralized,0,
182,0.9994982438534872,0.7420814479638009,0.7183308494783904,CiteSeer,sage,centralized,0,
183,0.9994982438534872,0.7420814479638009,0.7213114754098361,CiteSeer,sage,centralized,0,
184,1.0,0.7345399698340875,0.7242921013412816,CiteSeer,sage,centralized,0,
185,0.9994982438534872,0.7285067873303167,0.7242921013412816,CiteSeer,sage,centralized,0,
186,0.9994982438534872,0.7390648567119156,0.7317436661698957,CiteSeer,sage,centralized,0,
187,0.9994982438534872,0.7375565610859729,0.736214605067064,CiteSeer,sage,centralized,0,
188,0.9989964877069744,0.7360482654600302,0.736214605067064,CiteSeer,sage,centralized,0,
189,0.9989964877069744,0.7345399698340875,0.7302533532041728,CiteSeer,sage,centralized,0,
190,0.9984947315604616,0.7345399698340875,0.7347242921013413,CiteSeer,sage,centralized,0,
191,0.9989964877069744,0.7315233785822021,0.7332339791356185,CiteSeer,sage,centralized,0,
192,0.9989964877069744,0.7345399698340875,0.7391952309985097,CiteSeer,sage,centralized,0,
193,0.9989964877069744,0.7390648567119156,0.7391952309985097,CiteSeer,sage,centralized,0,
194,0.9994982438534872,0.7390648567119156,0.7332339791356185,CiteSeer,sage,centralized,0,
195,0.9994982438534872,0.7375565610859729,0.7391952309985097,CiteSeer,sage,centralized,0,
196,0.9984947315604616,0.7330316742081447,0.7302533532041728,CiteSeer,sage,centralized,0,
197,0.9989964877069744,0.7360482654600302,0.7347242921013413,CiteSeer,sage,centralized,0,
198,0.9989964877069744,0.7375565610859729,0.736214605067064,CiteSeer,sage,centralized,0,
199,0.9994982438534872,0.7330316742081447,0.7332339791356185,CiteSeer,sage,centralized,0,
200,0.9994982438534872,0.726998491704374,0.736214605067064,CiteSeer,sage,centralized,0,
200,,,0.6751117734724292,CiteSeer,sage,local,0,
1,,,0.5827123695976155,CiteSeer,sage,fedavg,0,0.5809179898222179
2,,,0.7108792846497765,CiteSeer,sage,fedavg,0,0.7112031647560908
3,,,0.7093889716840537,CiteSeer,sage,fedavg,0,0.7078863568196061
4,,,0.7198211624441133,CiteSeer,sage,fedavg,0,0.720800117470413
5,,,0.7242921013412816,CiteSeer,sage,fedavg,0,0.7260248478729296
6,,,0.7302533532041728,CiteSeer,sage,fedavg,0,0.73164834433894
7,,,0.7213114754098361,CiteSeer,sage,fedavg,0,0.7223279529748471
8,,,0.7287630402384501,CiteSeer,sage,fedavg,0,0.7299950076521524
9,,,0.7242921013412816,CiteSeer,sage,fedavg,0,0.7255610458299022
10,,,0.7242921013412816,CiteSeer,sage,fedavg,0,0.7258608754307652
11,,,0.713859910581222,CiteSeer,sage,fedavg,0,0.7141565338310597
12,,,0.7272727272727273,CiteSeer,sage,fedavg,0,0.7284853792426682
13,,,0.7242921013412816,CiteSeer,sage,fedavg,0,0.725829909048499
14,,,0.7183308494783904,CiteSeer,sage,fedavg,0,0.7192737236444453
15,,,0.7228017883755589,CiteSeer,sage,fedavg,0,0.723719172123898
16,,,0.7198211624441133,CiteSeer,sage,fedavg,0,0.720039520855772
17,,,0.7153502235469449,CiteSeer,sage,fedavg,0,0.7163071743486704
18,,,0.7213114754098361,CiteSeer,sage,fedavg,0,0.722613251763385
19,,,0.7108792846497765,CiteSeer,sage,fedavg,0,0.7118946723760505
20,,,0.7228017883755589,CiteSeer,sage,fedavg,0,0.7240865655872424
21,,,0.7153502235469449,CiteSeer,sage,fedavg,0,0.7163659773519482
22,,,0.7078986587183308,CiteSeer,sage,fedavg,0,0.7089716908595002
23,,,0.7153502235469449,CiteSeer,sage,fedavg,0,0.7164308404715802
24,,,0.7153502235469449,CiteSeer,sage,fedavg,0,0.7161434585847098
25,,,0.7123695976154992,CiteSeer,sage,fedavg,0,0.7135154953531286
26,,,0.7153502235469449,CiteSeer,sage,fedavg,0,0.7155804872423267
27,,,0.7198211624441133,CiteSeer,sage,fedavg,0,0.7202700091151553
28,,,0.7183308494783904,CiteSeer,sage,fedavg,0,0.7184163137908717
29,,,0.7108792846497765,CiteSeer,sage,fedavg,0,0.7108917950936975
30,,,0.7108792846497765,CiteSeer,sage,fedavg,0,0.7110408424484886
31,,,0.7093889716840537,CiteSeer,sage,fedavg,0,0.7090006096391115
32,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.70564348387248
33,,,0.7123695976154992,CiteSeer,sage,fedavg,0,0.7128832337528364
34,,,0.7019374068554396,CiteSeer,sage,fedavg,0,0.7033920627861219
35,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7064305026603994
36,,,0.7034277198211625,CiteSeer,sage,fedavg,0,0.7036818160113557
37,,,0.7078986587183308,CiteSeer,sage,fedavg,0,0.7076943074182844
38,,,0.7034277198211625,CiteSeer,sage,fedavg,0,0.7044498148826739
39,,,0.7078986587183308,CiteSeer,sage,fedavg,0,0.7081713540444943
40,,,0.7034277198211625,CiteSeer,sage,fedavg,0,0.703095601264053
41,,,0.7078986587183308,CiteSeer,sage,fedavg,0,0.7076145685944655
42,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7050999165798133
43,,,0.706408345752608,CiteSeer,sage,fedavg,0,0.7055695281587545
44,,,0.7034277198211625,CiteSeer,sage,fedavg,0,0.7035775584903623
45,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7037038410959188
46,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7047867338322689
47,,,0.7034277198211625,CiteSeer,sage,fedavg,0,0.7025201465240365
48,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7054564680302959
49,,,0.7108792846497765,CiteSeer,sage,fedavg,0,0.7093093083426101
50,,,0.7004470938897168,CiteSeer,sage,fedavg,0,0.700516963247979
51,,,0.7019374068554396,CiteSeer,sage,fedavg,0,0.7011594483986325
52,,,0.7093889716840537,CiteSeer,sage,fedavg,0,0.7090949274097611
53,,,0.7108792846497765,CiteSeer,sage,fedavg,0,0.7092238408273739
54,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7052582677458956
55,,,0.7034277198211625,CiteSeer,sage,fedavg,0,0.7020916962977922
56,,,0.706408345752608,CiteSeer,sage,fedavg,0,0.7063064658712996
57,,,0.7108792846497765,CiteSeer,sage,fedavg,0,0.7111219420617758
58,,,0.7078986587183308,CiteSeer,sage,fedavg,0,0.7073033602812375
59,,,0.7093889716840537,CiteSeer,sage,fedavg,0,0.7083389579382975
60,,,0.7093889716840537,CiteSeer,sage,fedavg,0,0.7095652949045852
61,,,0.698956780923994,CiteSeer,sage,fedavg,0,0.6989549252550532
62,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7042460957336228
63,,,0.7078986587183308,CiteSeer,sage,fedavg,0,0.7078630216876061
64,,,0.7078986587183308,CiteSeer,sage,fedavg,0,0.7077257503911276
65,,,0.7078986587183308,CiteSeer,sage,fedavg,0,0.707684933930293
66,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7044527787442749
67,,,0.7123695976154992,CiteSeer,sage,fedavg,0,0.712059925733034
68,,,0.7123695976154992,CiteSeer,sage,fedavg,0,0.7111497905251047
69,,,0.7108792846497765,CiteSeer,sage,fedavg,0,0.7105894288386242
70,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7052138414976064
71,,,0.706408345752608,CiteSeer,sage,fedavg,0,0.7066728874399272
72,,,0.7019374068554396,CiteSeer,sage,fedavg,0,0.7011551549350197
73,,,0.7034277198211625,CiteSeer,sage,fedavg,0,0.7041993528755996
74,,,0.7034277198211625,CiteSeer,sage,fedavg,0,0.7024639661355563
75,,,0.7004470938897168,CiteSeer,sage,fedavg,0,0.700590521869694
76,,,0.6959761549925484,CiteSeer,sage,fedavg,0,0.6963885033862444
77,,,0.698956780923994,CiteSeer,sage,fedavg,0,0.6991003961194553
78,,,0.6929955290611028,CiteSeer,sage,fedavg,0,0.6925825469858935
79,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7045949103192498
80,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7039409904230611
81,,,0.7034277198211625,CiteSeer,sage,fedavg,0,0.7026454884668337
82,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7041990851831753
83,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.7048947929483578
84,,,0.7093889716840537,CiteSeer,sage,fedavg,0,0.7082031070321835
85,,,0.7004470938897168,CiteSeer,sage,fedavg,0,0.6998468237606827
86,,,0.7093889716840537,CiteSeer,sage,fedavg,0,0.7077300221460551
87,,,0.698956780923994,CiteSeer,sage,fedavg,0,0.6978301375443271
88,,,0.7078986587183308,CiteSeer,sage,fedavg,0,0.7074735778965855
89,,,0.7019374068554396,CiteSeer,sage,fedavg,0,0.7010503674423063
90,,,0.7049180327868853,CiteSeer,sage,fedavg,0,0.703682753238492
91,,,0.7019374068554396,CiteSeer,sage,fedavg,0,0.7018488328180783
92,,,0.7034277198211625,CiteSeer,sage,fedavg,0,0.702019883548747
93,,,0.7108792846497765,CiteSeer,sage,fedavg,0,0.7115840853968998
94,,,0.7093889716840537,CiteSeer,sage,fedavg,0,0.7085987243866827
95,,,0.698956780923994,CiteSeer,sage,fedavg,0,0.7001653103226578
96,,,0.6974664679582713,CiteSeer,sage,fedavg,0,0.6966398030823121
97,,,0.698956780923994,CiteSeer,sage,fedavg,0,0.6992668338483929
98,,,0.698956780923994,CiteSeer,sage,fedavg,0,0.6981914610694504
99,,,0.6900149031296572,CiteSeer,sage,fedavg,0,0.6903260986048076
100,,,0.7004470938897168,CiteSeer,sage,fedavg,0,0.6996309740490265
1,,,0.6497764530551415,CiteSeer,sage,fedsira,0,0.6509753358227208
2,,,0.7123695976154992,CiteSeer,sage,fedsira,0,0.7141224373889443
3,,,0.7168405365126677,CiteSeer,sage,fedsira,0,0.7166947490426867
4,,,0.7198211624441133,CiteSeer,sage,fedsira,0,0.7190993774822203
5,,,0.7153502235469449,CiteSeer,sage,fedsira,0,0.7147628177985542
6,,,0.7108792846497765,CiteSeer,sage,fedsira,0,0.7115290203436515
7,,,0.7198211624441133,CiteSeer,sage,fedsira,0,0.7184923129410927
8,,,0.7153502235469449,CiteSeer,sage,fedsira,0,0.7153336467445911
9,,,0.7183308494783904,CiteSeer,sage,fedsira,0,0.718112682594913
10,,,0.7242921013412816,CiteSeer,sage,fedsira,0,0.724024839675671
11,,,0.7213114754098361,CiteSeer,sage,fedsira,0,0.7213250724448349
12,,,0.7183308494783904,CiteSeer,sage,fedsira,0,0.7183117208007715
13,,,0.7257824143070045,CiteSeer,sage,fedsira,0,0.7250811243639304
14,,,0.7287630402384501,CiteSeer,sage,fedsira,0,0.7280606359669605
15,,,0.7272727272727273,CiteSeer,sage,fedsira,0,0.7266371883117195
16,,,0.7198211624441133,CiteSeer,sage,fedsira,0,0.7187687104351481
17,,,0.7242921013412816,CiteSeer,sage,fedsira,0,0.7230981137024137
18,,,0.7242921013412816,CiteSeer,sage,fedsira,0,0.7232997108104737
19,,,0.7257824143070045,CiteSeer,sage,fedsira,0,0.7240596984413854
20,,,0.7242921013412816,CiteSeer,sage,fedsira,0,0.722624828623422
21,,,0.7198211624441133,CiteSeer,sage,fedsira,0,0.7195573312346385
22,,,0.7287630402384501,CiteSeer,sage,fedsira,0,0.7270116210762522
23,,,0.7228017883755589,CiteSeer,sage,fedsira,0,0.7212761429953246
24,,,0.7257824143070045,CiteSeer,sage,fedsira,0,0.7247634174469744
25,,,0.7257824143070045,CiteSeer,sage,fedsira,0,0.7247013969866163
26,,,0.7317436661698957,CiteSeer,sage,fedsira,0,0.7309047112884546
27,,,0.7287630402384501,CiteSeer,sage,fedsira,0,0.7273293649798337
28,,,0.7332339791356185,CiteSeer,sage,fedsira,0,0.7319604205439878
29,,,0.7302533532041728,CiteSeer,sage,fedsira,0,0.7292307702060629
30,,,0.7272727272727273,CiteSeer,sage,fedsira,0,0.7257933212896335
31,,,0.7302533532041728,CiteSeer,sage,fedsira,0,0.7295318748897441
32,,,0.7332339791356185,CiteSeer,sage,fedsira,0,0.7317051807720227
33,,,0.7332339791356185,CiteSeer,sage,fedsira,0,0.73137566199268
34,,,0.7436661698956781,CiteSeer,sage,fedsira,0,0.7414341061720852
35,,,0.7332339791356185,CiteSeer,sage,fedsira,0,0.7310274178455228
36,,,0.7213114754098361,CiteSeer,sage,fedsira,0,0.7190799392959825
37,,,0.7302533532041728,CiteSeer,sage,fedsira,0,0.7281404012165998
38,,,0.7183308494783904,CiteSeer,sage,fedsira,0,0.7163005480574107
39,,,0.7213114754098361,CiteSeer,sage,fedsira,0,0.7198074262205815
40,,,0.7168405365126677,CiteSeer,sage,fedsira,0,0.7166405598261362
41,,,0.7213114754098361,CiteSeer,sage,fedsira,0,0.7209480449262576
42,,,0.7228017883755589,CiteSeer,sage,fedsira,0,0.7217710068931188
43,,,0.7168405365126677,CiteSeer,sage,fedsira,0,0.7163250542162735
44,,,0.698956780923994,CiteSeer,sage,fedsira,0,0.6972066365046442
45,,,0.7123695976154992,CiteSeer,sage,fedsira,0,0.7113414897862149
46,,,0.7108792846497765,CiteSeer,sage,fedsira,0,0.7108157925953003
47,,,0.7228017883755589,CiteSeer,sage,fedsira,0,0.7214866884059925
48,,,0.7108792846497765,CiteSeer,sage,fedsira,0,0.7104801616874187
49,,,0.7168405365126677,CiteSeer,sage,fedsira,0,0.7167411331213389
50,,,0.7168405365126677,CiteSeer,sage,fedsira,0,0.7162121048382557
51,,,0.713859910581222,CiteSeer,sage,fedsira,0,0.713489477783084
52,,,0.7198211624441133,CiteSeer,sage,fedsira,0,0.7194680316328438
53,,,0.7004470938897168,CiteSeer,sage,fedsira,0,0.7001117310168944
54,,,0.7078986587183308,CiteSeer,sage,fedsira,0,0.7079306461009146
55,,,0.7153502235469449,CiteSeer,sage,fedsira,0,0.7155411394597826
56,,,0.7168405365126677,CiteSeer,sage,fedsira,0,0.7171277171625741
57,,,0.7198211624441133,CiteSeer,sage,fedsira,0,0.7193574756779573
58,,,0.7257824143070045,CiteSeer,sage,fedsira,0,0.7251376913925346
59,,,0.7213114754098361,CiteSeer,sage,fedsira,0,0.7198681841596164
60,,,0.7183308494783904,CiteSeer,sage,fedsira,0,0.7168353125331761
61,,,0.7183308494783904,CiteSeer,sage,fedsira,0,0.7174924927727568
62,,,0.7123695976154992,CiteSeer,sage,fedsira,0,0.7112826867829373
63,,,0.7257824143070045,CiteSeer,sage,fedsira,0,0.7242242298540731
64,,,0.7183308494783904,CiteSeer,sage,fedsira,0,0.7168557916608108
65,,,0.7317436661698957,CiteSeer,sage,fedsira,0,0.7298285177230668
66,,,0.7198211624441133,CiteSeer,sage,fedsira,0,0.7176981649460334
67,,,0.7213114754098361,CiteSeer,sage,fedsira,0,0.719716259919872
68,,,0.7108792846497765,CiteSeer,sage,fedsira,0,0.7100997175909739
69,,,0.7213114754098361,CiteSeer,sage,fedsira,0,0.7198299171452408
70,,,0.7153502235469449,CiteSeer,sage,fedsira,0,0.7136019811724628
71,,,0.7123695976154992,CiteSeer,sage,fedsira,0,0.7102244797599924
72,,,0.7213114754098361,CiteSeer,sage,fedsira,0,0.7186690037832405
73,,,0.7198211624441133,CiteSeer,sage,fedsira,0,0.7169079111684661
74,,,0.7123695976154992,CiteSeer,sage,fedsira,0,0.7102323544756302
75,,,0.706408345752608,CiteSeer,sage,fedsira,0,0.7046814301101706
76,,,0.7108792846497765,CiteSeer,sage,fedsira,0,0.7086578203141395
77,,,0.7257824143070045,CiteSeer,sage,fedsira,0,0.7231287794250597
78,,,0.7168405365126677,CiteSeer,sage,fedsira,0,0.7160220124823007
79,,,0.7123695976154992,CiteSeer,sage,fedsira,0,0.7104377410378738
80,,,0.7213114754098361,CiteSeer,sage,fedsira,0,0.7196099723287914
81,,,0.7153502235469449,CiteSeer,sage,fedsira,0,0.7138933485946806
82,,,0.7153502235469449,CiteSeer,sage,fedsira,0,0.7128361370306542
83,,,0.7153502235469449,CiteSeer,sage,fedsira,0,0.7134140103381099
84,,,0.7183308494783904,CiteSeer,sage,fedsira,0,0.7160873378630999
85,,,0.7183308494783904,CiteSeer,sage,fedsira,0,0.7162697274907206
86,,,0.713859910581222,CiteSeer,sage,fedsira,0,0.7118866110664224
87,,,0.7168405365126677,CiteSeer,sage,fedsira,0,0.7154638797097287
88,,,0.7078986587183308,CiteSeer,sage,fedsira,0,0.706573774371819
89,,,0.7153502235469449,CiteSeer,sage,fedsira,0,0.7139224590713023
90,,,0.7257824143070045,CiteSeer,sage,fedsira,0,0.7235376930649732
91,,,0.7242921013412816,CiteSeer,sage,fedsira,0,0.7224520833792194
92,,,0.7153502235469449,CiteSeer,sage,fedsira,0,0.71334818352102
93,,,0.7228017883755589,CiteSeer,sage,fedsira,0,0.7212760377669316
94,,,0.7287630402384501,CiteSeer,sage,fedsira,0,0.7263280376968673
95,,,0.7198211624441133,CiteSeer,sage,fedsira,0,0.7182131752980002
96,,,0.7093889716840537,CiteSeer,sage,fedsira,0,0.7077959295535486
97,,,0.7153502235469449,CiteSeer,sage,fedsira,0,0.7132077065883062
98,,,0.713859910581222,CiteSeer,sage,fedsira,0,0.7118400805421744
99,,,0.7078986587183308,CiteSeer,sage,fedsira,0,0.7072888021144784
100,,,0.7093889716840537,CiteSeer,sage,fedsira,0,0.7082396150038465
1,0.7054691419969895,0.6395173453996983,0.639344262295082,CiteSeer,gcn,centralized,1,
2,0.7531359759157049,0.6892911010558069,0.698956780923994,CiteSeer,gcn,centralized,1,
3,0.7792272955343703,0.7254901960784313,0.7377049180327869,CiteSeer,gcn,centralized,1,
4,0.8008028098344204,0.751131221719457,0.7630402384500745,CiteSeer,gcn,centralized,1,
5,0.8173607626693427,0.7586726998491704,0.7809239940387481,CiteSeer,gcn,centralized,1,
6,0.8294029101856498,0.7662141779788839,0.7824143070044709,CiteSeer,gcn,centralized,1,
7,0.8439538384345209,0.7647058823529411,0.7779433681073026,CiteSeer,gcn,centralized,1,
8,0.8554942298043151,0.7631975867269984,0.7868852459016393,CiteSeer,gcn,centralized,1,
9,0.8615153035624686,0.7677224736048266,0.7853949329359166,CiteSeer,gcn,centralized,1,
10,0.8650275965880582,0.7586726998491704,0.7839046199701938,CiteSeer,gcn,centralized,1,
11,0.870546914199699,0.7616892911010558,0.7853949329359166,CiteSeer,gcn,centralized,1,
12,0.8790767686904165,0.755656108597285,0.789865871833085,CiteSeer,gcn,centralized,1,
13,0.8871048670346212,0.7586726998491704,0.7913561847988078,CiteSeer,gcn,centralized,1,
14,0.8911189162067236,0.7450980392156863,0.7853949329359166,CiteSeer,gcn,centralized,1,
15,0.8971399899648771,0.7390648567119156,0.7794336810730254,CiteSeer,gcn,centralized,1,
16,0.9016557952834923,0.7375565610859729,0.7809239940387481,CiteSeer,gcn,centralized,1,
17,0.9101856497742097,0.7390648567119156,0.7764530551415797,CiteSeer,gcn,centralized,1,
18,0.9121926743602609,0.7345399698340875,0.7734724292101341,CiteSeer,gcn,centralized,1,
19,0.9131961866532865,0.7360482654600302,0.7719821162444114,CiteSeer,gcn,centralized,1,
20,0.9131961866532865,0.7330316742081447,0.7704918032786885,CiteSeer,gcn,centralized,1,
21,0.9172102358253889,0.7405731523378583,0.7704918032786885,CiteSeer,gcn,centralized,1,
22,0.9232313095835424,0.7390648567119156,0.7704918032786885,CiteSeer,gcn,centralized,1,
23,0.9262418464626192,0.7450980392156863,0.767511177347243,CiteSeer,gcn,centralized,1,
24,0.9267436026091319,0.7481146304675717,0.7600596125186289,CiteSeer,gcn,centralized,1,
25,0.9267436026091319,0.751131221719457,0.7600596125186289,CiteSeer,gcn,centralized,1,
26,0.9287506271951831,0.746606334841629,0.7585692995529061,CiteSeer,gcn,centralized,1,
27,0.9302558956347216,0.7450980392156863,0.7600596125186289,CiteSeer,gcn,centralized,1,
28,0.9322629202207727,0.746606334841629,0.7660208643815202,CiteSeer,gcn,centralized,1,
29,0.9357752132463623,0.746606334841629,0.767511177347243,CiteSeer,gcn,centralized,1,
30,0.9382839939789263,0.7481146304675717,0.7600596125186289,CiteSeer,gcn,centralized,1,
31,0.9382839939789263,0.751131221719457,0.7585692995529061,CiteSeer,gcn,centralized,1,
32,0.9387857501254391,0.751131221719457,0.7600596125186289,CiteSeer,gcn,centralized,1,
33,0.9422980431510286,0.751131221719457,0.7600596125186289,CiteSeer,gcn,centralized,1,
34,0.9453085800301053,0.7481146304675717,0.7630402384500745,CiteSeer,gcn,centralized,1,
35,0.9448068238835926,0.7405731523378583,0.7645305514157973,CiteSeer,gcn,centralized,1,
36,0.9468138484696438,0.7405731523378583,0.7645305514157973,CiteSeer,gcn,centralized,1,
37,0.9468138484696438,0.7435897435897436,0.7645305514157973,CiteSeer,gcn,centralized,1,
38,0.9468138484696438,0.7481146304675717,0.7630402384500745,CiteSeer,gcn,centralized,1,
39,0.946312092323131,0.751131221719457,0.7600596125186289,CiteSeer,gcn,centralized,1,
40,0.9453085800301053,0.7450980392156863,0.7585692995529061,CiteSeer,gcn,centralized,1,
41,0.9458103361766181,0.7450980392156863,0.7555886736214605,CiteSeer,gcn,centralized,1,
42,0.9453085800301053,0.7390648567119156,0.7570789865871833,CiteSeer,gcn,centralized,1,
43,0.946312092323131,0.7420814479638009,0.7615499254843517,CiteSeer,gcn,centralized,1,
44,0.9468138484696438,0.7435897435897436,0.7630402384500745,CiteSeer,gcn,centralized,1,
45,0.9478173607626693,0.7435897435897436,0.7585692995529061,CiteSeer,gcn,centralized,1,
46,0.9458103361766181,0.746606334841629,0.7615499254843517,CiteSeer,gcn,centralized,1,
47,0.9493226292022078,0.746606334841629,0.7600596125186289,CiteSeer,gcn,centralized,1,
48,0.9478173607626693,0.7496229260935143,0.7600596125186289,CiteSeer,gcn,centralized,1,
49,0.9498243853487205,0.746606334841629,0.7570789865871833,CiteSeer,gcn,centralized,1,
50,0.9473156046161565,0.746606334841629,0.7615499254843517,CiteSeer,gcn,centralized,1,
51,0.9518314099347717,0.7435897435897436,0.7600596125186289,CiteSeer,gcn,centralized,1,
52,0.9533366783743101,0.7450980392156863,0.7526080476900149,CiteSeer,gcn,centralized,1,
53,0.9523331660812845,0.7420814479638009,0.7555886736214605,CiteSeer,gcn,centralized,1,
54,0.9533366783743101,0.7420814479638009,0.7600596125186289,CiteSeer,gcn,centralized,1,
55,0.9523331660812845,0.7420814479638009,0.7555886736214605,CiteSeer,gcn,centralized,1,
56,0.9533366783743101,0.7420814479638009,0.7615499254843517,CiteSeer,gcn,centralized,1,
57,0.9533366783743101,0.7420814479638009,0.7585692995529061,CiteSeer,gcn,centralized,1,
58,0.9518314099347717,0.7360482654600302,0.7570789865871833,CiteSeer,gcn,centralized,1,
59,0.9523331660812845,0.7405731523378583,0.7555886736214605,CiteSeer,gcn,centralized,1,
60,0.948820873055695,0.7360482654600302,0.7585692995529061,CiteSeer,gcn,centralized,1,
61,0.9538384345208228,0.7390648567119156,0.7496274217585693,CiteSeer,gcn,centralized,1,
62,0.9563472152533868,0.7420814479638009,0.7496274217585693,CiteSeer,gcn,centralized,1,
63,0.9548419468138485,0.7390648567119156,0.7511177347242921,CiteSeer,gcn,centralized,1,
